Respondent ID,Collector ID,Start Date,End Date,IP Address,Email Address,First Name,Last Name,Custom Data 1,Which of the following positions most closely reflects your job role? Please select all that apply.,,,,,Which of the following best describes your work environment? Please select all that apply. (i.e. If you are in a combined setting you may select multiple levels.),,,,,,,"Which of the following best describes the school(s) you work in, administer, or oversee? Please select all that apply.",,,,,"Below is a list of organizations and associations that provide programs, standards, and guidelines. Please select the ones which are useful to you in your work.",,,,,,,,,,,,,,,What does school library staffing look like in your place of work or the school(s) you support? Please select all that apply.,,,,,,How often do you collaborate and work with the school librarian(s)?,What are the main reasons you do not work with or collaborate more often with the school librarian?,"As an educator, how do you work with the school librarian? Please select all that apply.",,,,,,,Who usually initiates collaborations between yourself and the school librarian?,,"In your opinion, what are the school librarian’s most important contributions to the education program of the school?",In which of the following ways do you engage with your school librarian(s) to effectively maximize their contribution to your academic program? Please select all that apply.,,,,,,"Here is an image of the National School Library Standards for Learners, School Librarians, and School Libraries [book] produced by the American Association of School Librarians (AASL)? Please indicate whether you have seen this document before today or have a copy of this document. Please select all that apply. Standards Book Cover",,,,,,Here is an image of the AASL Standards Framework for Learners [pamphlet] produced by the American Association of School Librarians (AASL)? Please indicate whether you have seen this document before today or have a copy of this document. Please select all that apply. Learner Pamphlet Cover,,,,,,"How familiar are you with the content of the National School Library Standards for Learners, School Librarians, and School Libraries?","Overall, how would you rate the AASL National School Library Standards?",For what reason did you give that rating? Please explain your thinking.,"Below is a list of words and phrases. Please indicate how well you think each word or phrase describes the National School Library Standards for Learners, School Librarians, and School Libraries.",,,,,,,,,,"Please state how much you agree or disagree with each of the following statements about AASL’s National School Library Standards for Learners, School Librarians, and School Libraries.",,,Please state how much you agree or disagree with each of the following Common Beliefs of the school library profession.,,,,,,"Does the school librarian use the National School Library Standards for Learners, School Librarians, and School Libraries in their work?","In which of the following ways have you worked with the school librarian to implement the National School Library Standards for Learners, School Librarians, and School Libraries? Please select all that apply.",,,,,,,,,,,,,,What are some things that could be done to better aid your collaboration with your school librarian to implement the National School Library Standards?,How frequently do you use or refer to the National School Library Standards when working with your school librarian?,How often do you reference each of the following AASL Standards Frameworks when collaborating with your school librarian?,,,How often do you consider each of the AASL Standards Shared Foundations when collaborating with your school librarian?,,,,,,How often do you consider each of the AASL Standards Domains when collaborating with your school librarian?,,,,"Overall, how would you rate AASL’s efforts to set and maintain up-to-date and practical standards and supporting resources?",For what reason did you give that rating? Please explain your thinking.,What additional supports would have been helpful to you when you first encountered the National School Library Standards?,What is your age group?,What is the last grade of school you completed?,How many years have you been an educator?,"As an educator, how many years have you been in your current role?","In what state or U.S. territory do you work? If you are not currently working, pick the state or territory in which you live. If you live/work outside of the United States, please select “Outside of the United States” at the end of the list.",In what country do you work?,"Are you using an English version of the AASL standards, or one that has been translated from English into another language? Please select all that apply.",,,What is the primary language spoken in your work environment?,,"Are you of Hispanic or Latino background – such as Mexican, Puerto Rican, Cuban, or another Latin American background?",Which of the following categories best describes your race or ethnicity?,,Which of the following categories best describes your employment status?,,Is there anything else you would like to add?
118468364569,453683477,2023-11-13 07:51:52,2023-11-13 08:01:51,,,,,,,Teacher (e.g. educational faculty),,,,Elementary school,,,,,,,Public school,,,,,,,,,Common Core State Standards Initiative (CCSS),,,,,,,,,,Reading Recovery Council of North America,,Certified / licensed school librarian,,,,,On a monthly basis,Have a library of Reading Recovery books that already use.,The school librarian provides resources.,The school librarian supports my lessons.,,,,We collaborate on special events and programming.,,"It varies; sometimes me, sometimes someone else",,reading suppport  genre information  library skills  technology skills  internet safety  support of reading lesson content from classroom   finding resources for teachers,,School librarians participate in content/department meetings.,School librarians participate in grade-level meetings.,,Collaborative instruction and teaching.,,,,,,"Yes, I have seen this document but do not have a copy.",,"No, I have not seen this document.",,,,,,Not too familiar,,,,,,,,,,,,,Somewhat agree,Somewhat agree,Somewhat agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Yes,,,,Encouraging collaboration with teacher colleagues,Engaging with other educators across content areas,"Engaging with external stakeholders (local libraries, organizations, or businesses)",Engaging with parents or guardians,,,,,,,,my program parameters do not allow me to sway from my content at times for us to collaborate more,Sometimes,Sometimes,Rarely,Rarely,Sometimes,Rarely,Sometimes,All the time,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Good,,,35-44,Post-graduate degree,20-24 years,10-14 years,Kentucky,,,,,English,,No,White,,Employed full-time,,
118468269514,453683477,2023-11-13 05:28:11,2023-11-13 05:29:40,,,,,,,,,,Instructional Facilitator/ Coach,,Middle school or junior high school,High school,,,,Consultant ,Public school,Private school,,,,,American Association of School Librarians (AASL),,,Common Core State Standards Initiative (CCSS),,,Future Ready Schools,,,National Council for the Social Studies (NCSS),National Council of Teachers of English (NCTE),National Council of Teachers of Mathematics (NCTM),Next Generation Science Standards (NGSS),,None of the above,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
118468048260,453683477,2023-11-12 20:20:37,2023-11-12 20:21:36,,,,,,,Teacher (e.g. educational faculty),,,,,Middle school or junior high school,,,,,,Public school,,,,,,,,,,,,,International Society for Technology in Education (ISTE),National Board for Professional Teaching Standards (NBPTS),,,,Next Generation Science Standards (NGSS),,,Certified / licensed school librarian,Paraprofessional or other non-instructional staff,,,,"Rarely, if ever",She is not willing ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
118465241072,453683477,2023-11-08 20:09:25,2023-11-08 20:12:02,,,,,,,,,Building Level Technology (e.g. tech specialist/ coach),,,,High school,,,,,Public school,,,,,,American Association of School Librarians (AASL),American Library Association (ALA),,Common Core State Standards Initiative (CCSS),,,,International Society for Technology in Education (ISTE),,,,,,,,Certified / licensed school librarian,Paraprofessional or other non-instructional staff,,,,On a daily basis,,,,,,,,basically ignored by school librarian ,I do,,"In my school, not much to be honest. Keeper of the space",I do not facilitate opportunities.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
118465139873,453683477,2023-11-08 17:19:23,2023-11-08 17:32:36,,,,,,,,Support staff (e.g. teacher’s aide),,,,,High school,,,,,Public school,,,,,,,American Library Association (ALA),,,,,,,,,,,,,,Certified / licensed school librarian,,,,,On a weekly basis,,The school librarian provides resources.,,,,,We collaborate on special events and programming.,,"It varies; sometimes me, sometimes someone else",,,,School librarians participate in content/department meetings.,School librarians participate in grade-level meetings.,,Collaborative instruction and teaching.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
118465134527,453683477,2023-11-08 17:11:14,2023-11-08 17:15:04,,,,,,,Teacher (e.g. educational faculty),,,,Elementary school,,,,,,,Public school,,,,,,,,,Common Core State Standards Initiative (CCSS),,,,,,,,,,,,Certified / licensed school librarian,,,,,A couple times per year,To help find books the kids are interested in when we are teaching our units,The school librarian provides resources.,,,,,,,"It varies; sometimes me, sometimes someone else",,To get books into the hands of students and to teach them how to use them,,School librarians participate in content/department meetings.,,,,,"No, I have not seen this document.",,,,,,"No, I have not seen this document.",,,,,,Not too familiar,,,,,,,,,,,,,Somewhat agree,Somewhat agree,Somewhat agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Not sure,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
118465052323,453683477,2023-11-08 15:24:05,2023-11-08 15:38:13,,,,,,,Teacher (e.g. educational faculty),,,Instructional Facilitator/ Coach,,,,Multiple buildings,,,,Public school,,,,,,,,Association for Supervision and Curriculum Development (ASCD),Common Core State Standards Initiative (CCSS),,,,,National Board for Professional Teaching Standards (NBPTS),National Council for the Social Studies (NCSS),National Council of Teachers of English (NCTE),National Council of Teachers of Mathematics (NCTM),Next Generation Science Standards (NGSS),,,Certified / licensed school librarian,,,,,A couple times per year,I work with her on certain relevant projects,The school librarian provides resources.,The school librarian supports my lessons.,We plan instructional units together.,We deliver instruction together.,,We collaborate on special events and programming.,,I do,,"Leading Guided Inquiry Design, teaching all students information literacy concepts and providing access to loads of awesome and high quality resources for my teaching during inquiry and all the time when I ask",,,,Collaborative curriculum planning and unit or lesson planning with school librarians.,Collaborative instruction and teaching.,,,"Yes, I have a copy that I purchased myself.",,,,,,,,,"Yes, I have seen this document but do not have a copy.",,Somewhat familiar,Good,,2,2,3,2,5,3,2,2,3,3,Somewhat agree,Somewhat agree,Somewhat agree,Strongly agree,Strongly agree,Strongly agree,Somewhat agree,Strongly agree,Strongly agree,Yes,,,,,,,,,Guiding instructional priorities,,Advocating on behalf of the school library,Advocating on behalf of the learners,,,Better alignment with other standards. They would be better integrated into the classroom teacher's standards so that collaboration would be easier and everyone would feel like we are working toward the same end. Some librarian standards are unique but there is a lot of overlap that could be investigated and used to form bridges,Sometimes,Sometimes,Sometimes,Sometimes,All the time,All the time,All the time,All the time,Sometimes,Sometimes,All the time,All the time,All the time,Sometimes,Good,,conversation with my librarian,45-54,Post-graduate degree,20-24 years,10-14 years,Colorado,,,,,English,,No,White,,Employed full-time,,
118464882577,453683477,2023-11-08 12:21:20,2023-11-08 12:28:32,,,,,,,Teacher (e.g. educational faculty),,,Instructional Facilitator/ Coach,Elementary school,Middle school or junior high school,High school,,,,,Public school,Private school,,,,,American Association of School Librarians (AASL),American Library Association (ALA),Association for Supervision and Curriculum Development (ASCD),Common Core State Standards Initiative (CCSS),Consortium for School Networking (CoSN),,,International Society for Technology in Education (ISTE),,National Council for the Social Studies (NCSS),National Council of Teachers of English (NCTE),National Council of Teachers of Mathematics (NCTM),Next Generation Science Standards (NGSS),ACRL,,Certified / licensed school librarian,,Teacher on special assignment,,,On a daily basis,,,,We plan instructional units together.,,We assess together.,,,"It varies; sometimes me, sometimes someone else",,"Peer partner in teaching and learning with expertise in inquiry, conceptual-understanding of information literacy",,,,Collaborative curriculum planning and unit or lesson planning with school librarians.,Collaborative instruction and teaching.,Professional development in disciplinary thinking,,"Yes, I have a copy that I purchased myself.",,,,,,,,,"Yes, I have seen this document but do not have a copy.",,Very familiar,Good,,3,4,4,3,4,4,4,3,4,4,Somewhat agree,Somewhat agree,Somewhat agree,Strongly agree,Somewhat agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Not sure,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
118464803490,453683477,2023-11-08 11:02:39,2023-11-08 11:04:20,,,,,,,Teacher (e.g. educational faculty),,,,Elementary school,,,,,,,Public school,,,,,,,,,,Consortium for School Networking (CoSN),,,,,,,,,,,Certified / licensed school librarian,,,,,A couple times per year,time,,The school librarian supports my lessons.,,,,,,My school librarian,,,I do not facilitate opportunities.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
118464656304,453683477,2023-11-08 08:55:57,2023-11-08 09:04:21,,,,,,,Teacher (e.g. educational faculty),,,,,Middle school or junior high school,,,,,,Public school,,,,,,American Association of School Librarians (AASL),,,,,,,,,,,,,,,Certified / licensed school librarian,,,,,On a monthly basis,,The school librarian provides resources.,The school librarian supports my lessons.,,,,,,Other (please specify),"It's 50/50. Sometimes I do, and sometimes the librarian does",Providing resources and access to a variety of different books. ,,,,,Collaborative instruction and teaching.,,,,,,"Yes, I have seen this document but do not have a copy.",,,,,,"Yes, I have seen this document but do not have a copy.",,Somewhat familiar,Excellent,,Describes completely,Describes completely,Describes completely,Describes completely,Describes completely,Describes completely,Describes completely,Describes completely,Describes completely,Describes completely,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Yes,,,,Encouraging collaboration with teacher colleagues,Engaging with other educators across content areas,,,,Guiding instructional priorities,Developing curriculum,Advocating on behalf of the school library,Advocating on behalf of the learners,,,,Rarely,,,,,,,,,,,,,,Excellent,,,25-34,Graduated 4-year college,5-9 years,5-9 years,Oklahoma,,,,,English,,No,White,,Employed full-time,,
118464642233,453683477,2023-11-08 08:41:51,2023-11-08 08:42:48,,,,,,,,Support staff (e.g. teacher’s aide),,,,Middle school or junior high school,,,,,,Public school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
118464542399,453683477,2023-11-08 06:57:53,2023-11-08 06:58:50,,,,,,,Teacher (e.g. educational faculty),,,,,,High school,,,,,Public school,,,,,None of the above,,,,,,,,,,,,,,,None of the above,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
118463985808,453683477,2023-11-07 15:13:38,2023-11-07 15:14:10,,,,,,None of the above,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
118463802534,453683477,2023-11-07 12:11:32,2023-11-07 12:11:47,,,,,,None of the above,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
118463683231,453683477,2023-11-07 09:13:03,2023-11-07 10:33:57,,,,,,,Teacher (e.g. educational faculty),,,,,,High school,,,,,,Private school,,,,,,,,Common Core State Standards Initiative (CCSS),,,,,,,National Council of Teachers of English (NCTE),,,,,Certified / licensed school librarian,,,,,On a monthly basis,,The school librarian provides resources.,The school librarian supports my lessons.,,,,We collaborate on special events and programming.,,"It varies; sometimes me, sometimes someone else",,"Providing of resources that support curriculum and school improvement goals. Providing a safe, welcoming space for all students to support their curiosity. ",,,,,,"We work together to have a successful reading program in my classes, which include regular library visit, use of library resources (digital and print) and encouraging a culture of reading. We brainstorm and plan together how to make this most effective. ",,"Yes, I have a copy that I purchased myself.",,,,,,"Yes, I have a copy that I purchased myself.",,,,,Very familiar,Good,,2,Describes completely,3,3,3,2,2,Describes completely,3,3,Somewhat agree,Somewhat agree,Somewhat agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Not sure,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
118463381715,453683477,2023-11-07 05:16:35,2023-11-07 05:16:55,,,,,,None of the above,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
118462989351,453683477,2023-11-06 16:21:14,2023-11-06 16:21:37,,,,,,None of the above,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
118462982052,453683477,2023-11-06 16:11:30,2023-11-06 16:12:59,,,,,,,,Support staff (e.g. teacher’s aide),,,Elementary school,,,,,,,Public school,,,,,None of the above,,,,,,,,,,,,,,,,Certified / licensed school librarian,,,,,On a daily basis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
118462940592,453683477,2023-11-06 15:19:33,2023-11-06 15:23:40,,,,,,,Teacher (e.g. educational faculty),,,,,,High school,,,,,Public school,,,,,,,,,Common Core State Standards Initiative (CCSS),,,,,National Board for Professional Teaching Standards (NBPTS),,National Council of Teachers of English (NCTE),,,,,Certified / licensed school librarian,,,,,"Rarely, if ever",Our SLM is only in our building 2 days per week with no flexibility on those days.  This makes it difficult to collaborate on lessons.  We do send students for book check-out.,The school librarian provides resources.,The school librarian supports my lessons.,,We deliver instruction together.,,,,I do,,Access to resources,,,,Collaborative curriculum planning and unit or lesson planning with school librarians.,,,,,,,"Yes, I have seen this document but do not have a copy.",,"No, I have not seen this document.",,,,,,Somewhat familiar,Good,,Describes completely,Describes completely,Describes completely,Describes completely,Describes completely,Describes completely,Describes completely,Describes completely,Describes completely,Describes completely,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Not sure,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
118462932799,453683477,2023-11-06 15:10:24,2023-11-06 15:11:33,,,,,,,Teacher (e.g. educational faculty),,,,,,High school,,,,,,Private school,,,,None of the above,,,,,,,,,,,,,,,,Certified / licensed school librarian,,,,,"Rarely, if ever",,The school librarian provides resources.,,We plan instructional units together.,We deliver instruction together.,,,,I do,,,I do not facilitate opportunities.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
