114463633081,428602709,2023-11-14 13:31:12,2023-11-14 13:58:45,,,,,,School library supervisor,,,,,,School District office,,,,,Public school,,,,,5,4,3,6,2,1,7,8,,American Association of School Librarians (AASL),American Library Association (ALA),,Your state school library association,Your state library,Your state education agency / Department of Education,,Future Ready Schools/ Future Ready Librarians Framework,Common Core State Standards Initiative (CCSS),National Council of Teachers of English (NCTE),National Council of Teachers of Mathematics (NCTM),National Council for the Social Studies (NCSS),Next Generation Science Standards (NGSS),,,,,Yes,Somewhat valuable,Yes,"Yes, it was purchased for me by my district or other organization.","Yes, I use them in conjunction with other standards.",,,,,,,,,,I access a copy of the book through my school or district.,,I am using the downloadable framework for learners and materials from the AASL Standards web portal.,I use the AASL Standards Frameworks poster.,,Somewhat familiar,Fair,"I find them too ""open"" and ""vague"" in comparison to all the other (content area) standards we have to use in our work; I don't think the book makes it clearer",5,4,5,5,4,Does not describe at all,4,3,3,5,"the attempt to have such a document to guide/support school librarians, the overall organization, design and color coding, ","It doesn't match what we do, clearly, in a way we can relate it to the teachers' work; makes it difficult to build relationships with them to co-plan and co-teach",Does not describe at all,4,5,4,Does not describe at all,4,Somewhat agree,Somewhat disagree,Somewhat agree,Strongly disagree,Somewhat disagree,Somewhat agree,Strongly agree,Strongly agree,Strongly agree,Somewhat agree,Strongly agree,Strongly agree,Sometimes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114463620436,428602709,2023-11-14 13:19:11,2023-11-14 13:24:12,,,,,,Certified / licensed school librarian,,,High school,,,,,,,,Public school,,,,,3,4,5,2,6,1,7,8,,American Association of School Librarians (AASL),American Library Association (ALA),,Your state school library association,,Your state education agency / Department of Education,,,,,,,,,,,,No,,Yes,"Yes, I purchased the book.","Yes, I use them in conjunction with other standards.",,,,,,,,"I own a copy of the book publication National School Library Standards for Learners, School Librarians, and School Libraries.",,,,,I use the AASL Standards Frameworks poster.,,Somewhat familiar,Excellent,,Describes completely,Describes completely,3,Describes completely,3,Describes completely,Describes completely,Describes completely,Describes completely,Describes completely,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114463361263,428602709,2023-11-14 09:16:09,2023-11-14 13:22:40,,,,,,Certified / licensed school librarian,Elementary school,,,,,,,,,,Public school,,,,,7,6,5,3,2,1,4,8,,American Association of School Librarians (AASL),American Library Association (ALA),Your state library association,Your state school library association,Your state library,Your state education agency / Department of Education,,,,,,,,,,,,Yes,Very valuable,Yes,"Yes, it was purchased for me by my district or other organization.","Yes, I use them in conjunction with other standards.",,,,,,,,,,,,I am using the downloadable framework for learners and materials from the AASL Standards web portal.,,,Very familiar,Poor,"Too wordy, multi-leveled, too fragmented, cumbersome to use as a planning and evaluative tool.  Information Power was more focused and succinct.",5,5,Does not describe at all,Does not describe at all,4,Does not describe at all,Does not describe at all,3,2,4,"It is a printed resource which can be useful if well designed and containing well organized, useful information.",too wordy,5,5,5,5,5,5,Somewhat disagree,Somewhat disagree,Somewhat agree,Strongly agree,Strongly disagree,Somewhat disagree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Sometimes,Not very useful,Not very useful,Not very useful,Not very useful,Not very useful,Not useful at all,Not useful at all,Not very useful,Not very useful,Not very useful,Not useful at all,Not useful at all,Not useful at all,Not useful at all,Not very useful,Not useful at all,Not useful at all,Not useful at all,Not very useful,Not useful at all,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,Sometimes,Rarely,Rarely,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Rarely,Rarely,Rarely,Rarely,Not helpful at all,Not helpful at all,Not helpful at all,Not helpful at all,Not helpful at all,Not helpful at all,Not helpful at all,Not helpful at all,Not helpful at all,Not helpful at all,Not helpful at all,Not helpful at all,Not helpful at all,,a total revision and simplification of standards,I post flyers in the Media Center and add banners to web pages.,,,Translating standards into lesson plans,,,,,,,Lack of time to invest to study the standards,Lack of time for collaboration,,,Invest time to study and implement the standards,,,,Adapt existing lesson plans to incorporate the standards,Collaborate with other educators on new lesson plans and instruction,Develop tools that align with or integrate the standards,Attend professional learning opportunities,,,AASL Knowledge Quest magazine,,AASL e-Learning,,School district training,,,,,,,,,Good,,Practical exemplary lessons that can be taught in 20 minutes.,65+,Post-graduate degree,,State school librarian certification,Masters of Library Science from an ALA-accredited program,,,,,,,20-24 years,20-24 years,Maryland,,,,,English,,No,White,,Employed full-time,,"$75,000 to less than $100,000","The vocabulary and structure of the current standards obscure the teaching done by library media specialists.   Parents want their children to enjoy reading, develop information, media, and digital literacies.  Many would not see a clear connection with those goals and the current standards."
114463589746,428602709,2023-11-14 12:54:36,2023-11-14 13:09:11,,,,,,Certified / licensed school librarian,Elementary school,,,,,,,,,,Public school,,,,,7,4,2,3,5,1,6,8,,,,,Your state school library association,,,,,,,,,,,,,My school system's Library Media program,No,,Yes,"Yes, it was purchased for me by my district or other organization.","Yes, I use them in conjunction with other standards.",,,,,,,,"I own a copy of the book publication National School Library Standards for Learners, School Librarians, and School Libraries.",,,,,I use the AASL Standards Frameworks poster.,,Somewhat familiar,Good,,2,2,2,2,2,2,2,2,2,4,"The standards crosswalks. Also, what it looks like at the school librarian level.",All the letters and numbers for the standards.,3,3,3,3,2,3,Strongly agree,Strongly agree,Strongly agree,Somewhat disagree,Strongly disagree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Sometimes,Somewhat useful,Somewhat useful,Very useful,Very useful,Very useful,Somewhat useful,Somewhat useful,Somewhat useful,Very useful,Very useful,Very useful,Very useful,Very useful,Very useful,Somewhat useful,Somewhat useful,Somewhat useful,Very useful,Very useful,Somewhat useful,Somewhat,Somewhat,Very well,Somewhat,Somewhat,Somewhat,Somewhat,All the time,Sometimes,Sometimes,All the time,All the time,All the time,All the time,All the time,All the time,All the time,All the time,All the time,All the time,Somewhat helpful,Not very helpful,Not very helpful,Not very helpful,Very helpful,Very helpful,Very helpful,Very helpful,Somewhat helpful,Somewhat helpful,Very helpful,Very helpful,Somewhat helpful,,,,Understanding how to implement the standards,,Translating standards into lesson plans,,,,,,,,,,,,Teach the standards to other school librarians,,Feature the standards in regular school and district reports,Adapt existing lesson plans to incorporate the standards,,,Attend professional learning opportunities,,,,,,,,,Self-directed training,,,,,,,Good,,,35-44,Post-graduate degree,,State school librarian certification,Masters of Library Science from an ALA-accredited program,,,,,,,10-14 years,10-14 years,Maryland,,,,,English,,Yes,Other (please specify),Tejana,Employed full-time,,"$75,000 to less than $100,000",
114463586802,428602709,2023-11-14 12:51:26,2023-11-14 12:56:34,,,,,,Certified / licensed school librarian,Elementary school,,,,,,,,,,Public school,,,,,8,7,6,4,2,1,5,3,,American Association of School Librarians (AASL),American Library Association (ALA),,Your state school library association,,,,,,,,,,,,,District developed learning expectations,No,,No,No,"No, I use other standards in my professional practice (please specify).",district developed learning expectations,I am expected to use these standards by my school district.,,,,,,,,,,,,,Not at all familiar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114458511585,428602709,2023-11-08 13:08:53,2023-11-14 12:09:50,,,,,,Certified / licensed school librarian,,Middle school or junior high school,,,,,,,,,Public school,,,,,8,4,5,2,6,1,7,3,,American Association of School Librarians (AASL),American Library Association (ALA),Your state library association,Your state school library association,Your state library,Your state education agency / Department of Education,,,,,,,,,,,,Yes,Very valuable,Yes,"Yes, I purchased the book.","Yes, I use them in conjunction with other standards.",,,,,,,,"I own a copy of the book publication National School Library Standards for Learners, School Librarians, and School Libraries.",,,,,,,Very familiar,Excellent,,Describes completely,Describes completely,Describes completely,Describes completely,Describes completely,Describes completely,Describes completely,Describes completely,Describes completely,3,I like how comprehensive they are.,n/a,2,2,3,3,3,2,Somewhat agree,Strongly agree,Somewhat agree,Somewhat agree,Somewhat disagree,Somewhat disagree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Sometimes,Somewhat useful,Somewhat useful,Somewhat useful,Somewhat useful,Somewhat useful,Very useful,Somewhat useful,Not very useful,Not very useful,Not useful at all,Not useful at all,Not useful at all,Not useful at all,Not useful at all,Not very useful,Not familiar with this,Not familiar with this,Not familiar with this,Not familiar with this,Not familiar with this,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure,Sometimes,Sometimes,Never,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure,Somewhat helpful,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure,,n/a,,,,,,,,,,,Lack of time to invest to study the standards,,,,,,Advocate the importance of school library standards,,Adapt existing lesson plans to incorporate the standards,,,,,,,,,,,,Self-directed training,,,,,,,Good,,I used them a lot in graduation level coursework; but local/online PD would have been nice too.,35-44,Post-graduate degree,,State school librarian certification,Masters of Library Science from an ALA-accredited program,,,,Masters degree in another education specialty,,,15-19 years,0-4 years,Massachusetts,,,,,English,,No,White,,Employed full-time,,"$200,000 or more",
114463529756,428602709,2023-11-14 11:53:11,2023-11-14 12:00:39,,,,,,Certified / licensed school librarian,,Middle school or junior high school,High school,Multiple buildings,,,,,,,Public school,,,,,5,4,3,2,7,1,6,8,,American Association of School Librarians (AASL),American Library Association (ALA),Your state library association,Your state school library association,,,International Society for Technology in Education (ISTE),,,,,,,,,,,Yes,Very valuable,Yes,"Yes, I purchased the book.","Yes, I use them in conjunction with other standards.",,,,,,,,"I own a copy of the book publication National School Library Standards for Learners, School Librarians, and School Libraries.",,I access a copy of the book through my school or district.,,I am using the downloadable framework for learners and materials from the AASL Standards web portal.,I use the AASL Standards Frameworks poster.,,Very familiar,Excellent,,Describes completely,Describes completely,Describes completely,Describes completely,Describes completely,Describes completely,Describes completely,Describes completely,Describes completely,Describes completely,Easy to find information,"Cost, therefore accessibility. School administrators are not familiar with these standards or this book.",Describes completely,Describes completely,Describes completely,Describes completely,Describes completely,Describes completely,Strongly agree,Strongly agree,Strongly agree,Strongly disagree,Strongly disagree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Sometimes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114463515236,428602709,2023-11-14 11:38:48,2023-11-14 11:52:41,,,,,,Certified / licensed school librarian,,,High school,,,,,,,,Public school,,,,,7,6,2,3,5,1,4,8,,,,,Your state school library association,Your state library,Your state education agency / Department of Education,,,,,,,,,,,,No,,Yes,"Yes, it was purchased for me by my district or other organization.","Yes, I use them in conjunction with other standards.",,,,,,,,"I own a copy of the book publication National School Library Standards for Learners, School Librarians, and School Libraries.",,,,,,,Somewhat familiar,Good,,2,2,Describes completely,Describes completely,2,Describes completely,Describes completely,Describes completely,Describes completely,Describes completely,na,,Describes completely,2,2,2,Describes completely,2,Strongly agree,Strongly agree,Strongly agree,Somewhat agree,Somewhat agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Sometimes,Very useful,Somewhat useful,Somewhat useful,Very useful,Somewhat useful,Somewhat useful,Somewhat useful,Very useful,Somewhat useful,Somewhat useful,Somewhat useful,Somewhat useful,Not very useful,Somewhat useful,Somewhat useful,Somewhat useful,Not very useful,Somewhat useful,Not very useful,Not very useful,Somewhat,Somewhat,Somewhat,Somewhat,Somewhat,Somewhat,Somewhat,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Somewhat helpful,Somewhat helpful,Somewhat helpful,Somewhat helpful,Somewhat helpful,Somewhat helpful,Somewhat helpful,Somewhat helpful,Somewhat helpful,Somewhat helpful,Somewhat helpful,Somewhat helpful,Somewhat helpful,,,,,,,Understanding how to measure success for learners,,,,Demonstrating alignment to content-area standards,,,,,,,,,,,,Develop tools that align with or integrate the standards,,,,,,,,,,,,"Attend workshops at the local, state, or national level",,,,,Good,,,45-54,Post-graduate degree,,,Masters of Library Science from an ALA-accredited program,,,,,,,15-19 years,0-4 years,South Carolina,,,,,English,,No,White,,Employed full-time,,"$150,000 to less than $200,000",
114463481948,428602709,2023-11-14 11:05:52,2023-11-14 11:21:00,,,,,,School library supervisor,,,,,,School District office,,,,,Public school,,,,,6,2,4,3,7,1,5,8,,American Association of School Librarians (AASL),,,,,,,Future Ready Schools/ Future Ready Librarians Framework,,,,,,,,,,Yes,Somewhat valuable,Yes,"Yes, it was purchased for me by my district or other organization.","Yes, I use them in conjunction with other standards.",,,,,,,,"I own a copy of the book publication National School Library Standards for Learners, School Librarians, and School Libraries.",,,,I am using the downloadable framework for learners and materials from the AASL Standards web portal.,,I use the frameworks booklet,Somewhat familiar,Poor,"The frameworks are full of jargon, that librarians, teachers, and administrators. Do not understand. They are hard to use and to apply because of the way they are structured. They need to be more linear and straightforward.",Does not describe at all,Does not describe at all,Does not describe at all,5,Does not describe at all,Does not describe at all,5,Does not describe at all,Does not describe at all,3,"To be honest, there's not much I like about it at all. When the standards came out, we studied them, but I haven't used them much since unless we are trying to add a standard to a lesson we have written","The price is the first problem. Charging $100 for a book describing standards that every librarian should be using is unreasonable. I find the standards hard to use. The organizational structure of the standards is difficult, and the words used to describe the components/strands are not very specific.",Does not describe at all,Does not describe at all,Does not describe at all,Does not describe at all,Does not describe at all,Does not describe at all,Somewhat agree,Somewhat disagree,Strongly agree,Strongly agree,Somewhat disagree,Somewhat agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Rarely,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sometimes,Rarely,Rarely,Rarely,Rarely,Rarely,Rarely,Rarely,Rarely,Rarely,Rarely,Rarely,Rarely,Not helpful at all,Somewhat helpful,Not helpful at all,Not helpful at all,Not very helpful,Not very helpful,Not helpful at all,Not very helpful,Not very helpful,Not helpful at all,Not helpful at all,Not very helpful,Not helpful at all,,"The standards may want to address, technological advances in the area of artificial intelligence.","We don't use them to advocate for school libraries, we use our own standards and objectives for school libraries",,,,,,,,,,,,,Weeding through the jargon to figure out what the standards actually mean and look like in practice,Invest time to study and implement the standards,Teach the standards to other school librarians,Advocate the importance of school library standards,,Adapt existing lesson plans to incorporate the standards,,,Attend professional learning opportunities,,,AASL Knowledge Quest magazine,AASL National Conference,,AASL Publications,School district training,State association training,Self-directed training,"Expand personal learning by leading local, state, or national trainings for others","Attend workshops at the local, state, or national level",,Access my personal learning networks,Access my social media networks,,Good,,It's just hard to provide supports when the standards themselves are complicated. The supports are not useful until the standards are revised and made more practical.,45-54,Post-graduate degree,,State school librarian certification,,,,,Masters degree in another education specialty,,,20-24 years,10-14 years,Nebraska,,,,,English,,No,White,,Employed full-time,,"$75,000 to less than $100,000",
114463481125,428602709,2023-11-14 11:05:01,2023-11-14 11:18:43,,,,,,School library supervisor,,,,,,School District office,,,,,Public school,,,,,4,3,2,7,8,5,6,1,,,,Your state library association,,Your state library,Your state education agency / Department of Education,International Society for Technology in Education (ISTE),,,,,,,,,,,No,,Yes,No,"No, I use other standards in my professional practice (please specify).","State standards, state guiding documents",I am expected to use these standards by my school district.,I am required by my state Department of Education.,These standards feel more accessible to me.,I have prior experience with these standards.,These standards are broken down by grade-level.,Free; don't have to buy an expensive book to get all the details,,,,,,,,Not too familiar,,,,,,,,,,,,,,,5,5,5,5,5,5,Somewhat agree,Somewhat disagree,Somewhat agree,Strongly disagree,Strongly disagree,Somewhat agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Never,,,,,,,,,,,,,,,,,,,,,,,,,,,,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Not very helpful,Not helpful at all,Not very helpful,Somewhat helpful,Not helpful at all,Not very helpful,Not helpful at all,Somewhat helpful,Not very helpful,Somewhat helpful,Not very helpful,Somewhat helpful,Somewhat helpful,,,"I use the free materials on the website as much as I can, but the cost of the standards resources/books have been a deterrent for my team. ",,Understanding how to adapt standards to local curriculum,,Understanding how to measure success for learners,Understanding how to measure success for school librarians,Understanding how to measure success for school libraries,Accessing the standards,,,,,Lack of funding,,,,,,,Collaborate with other educators on new lesson plans and instruction,,,Collaborate with stakeholders to develop custom curriculum,,,,,,School district training,State association training,Self-directed training,"Expand personal learning by leading local, state, or national trainings for others","Attend workshops at the local, state, or national level",Attend webinars and online learning events,Access my personal learning networks,Access my social media networks,,Fair,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114463410450,428602709,2023-11-14 10:01:05,2023-11-14 10:52:49,,,,,,Certified / licensed school librarian,,Middle school or junior high school,,,,,,,,,Public school,,,,,6,5,4,3,2,1,7,8,,American Association of School Librarians (AASL),,,Your state school library association,,,,Future Ready Schools/ Future Ready Librarians Framework,,National Council of Teachers of English (NCTE),,,,,,,,No,,Yes,No,"Yes, I use them in conjunction with other standards.",,,,,,,,,,,,I am using the downloadable framework for learners and materials from the AASL Standards web portal.,,,Not too familiar,,,,,,,,,,,,,,,2,2,2,Describes completely,Describes completely,2,Strongly agree,Strongly agree,Somewhat agree,Somewhat agree,Somewhat agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Never,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rarely,Rarely,Rarely,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Very helpful,Very helpful,Very helpful,Somewhat helpful,Very helpful,Very helpful,Very helpful,Very helpful,Very helpful,Very helpful,Very helpful,Very helpful,Very helpful,,,,Understanding how to implement the standards,,,Understanding how to measure success for learners,Understanding how to measure success for school librarians,Understanding how to measure success for school libraries,,,,Lack of time to invest to study the standards,,,,,,Advocate the importance of school library standards,,Adapt existing lesson plans to incorporate the standards,,,,,,,,,,School district training,,Self-directed training,,,,Access my personal learning networks,Access my social media networks,,Not sure,,,35-44,Post-graduate degree,,,,Masters of Library Science from an AASL-CAEP (formerly NCATE) accredited program,,,,,Certified NC Public Librarian,15-19 years,0-4 years,North Carolina,,,,,English,,No,White,,Employed full-time,,"$100,000 to less than $150,000",
114463395152,428602709,2023-11-14 09:45:41,2023-11-14 10:38:30,,,,,,Certified / licensed school librarian,,,High school,,,,,,,,Public school,,,,,7,5,4,3,2,1,6,8,,American Association of School Librarians (AASL),American Library Association (ALA),,Your state school library association,Your state library,,International Society for Technology in Education (ISTE),,,,,,,,,,,No,,Yes,"Yes, it was purchased for me by my district or other organization.","Yes, I use them in conjunction with other standards.",,,,,,,,,,I access a copy of the book through my school or district.,,I am using the downloadable framework for learners and materials from the AASL Standards web portal.,I use the AASL Standards Frameworks poster.,,Very familiar,Good,,2,Describes completely,Describes completely,Describes completely,Describes completely,Describes completely,Describes completely,Describes completely,Describes completely,2,end of chapter checklists,sometimes it's difficult to explain the framework and shared foundations,2,2,2,2,2,2,Strongly agree,Strongly agree,Strongly agree,Somewhat agree,Somewhat agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Sometimes,Somewhat useful,Very useful,Very useful,Very useful,Somewhat useful,Very useful,Very useful,Very useful,Very useful,Very useful,Very useful,Very useful,Very useful,Very useful,Very useful,Very useful,Somewhat useful,Somewhat useful,Very useful,Somewhat useful,Somewhat,Somewhat,Somewhat,Somewhat,Somewhat,Somewhat,Somewhat,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Very helpful,Very helpful,Very helpful,Somewhat helpful,Somewhat helpful,Very helpful,Very helpful,Very helpful,Very helpful,Very helpful,Very helpful,Somewhat helpful,Very helpful,,,The publication provides the basis for all of our work. It backs up the priorities of a quality school library program.,,,,,Understanding how to measure success for school librarians,Understanding how to measure success for school libraries,,Demonstrating alignment to content-area standards,,,,,,Invest time to study and implement the standards,,Advocate the importance of school library standards,,Adapt existing lesson plans to incorporate the standards,,,Attend professional learning opportunities,,,AASL Knowledge Quest magazine,,,AASL Publications,School district training,State association training,,,"Attend workshops at the local, state, or national level",Attend webinars and online learning events,,Access my social media networks,,Excellent,,,45-54,Post-graduate degree,,State school librarian certification,Masters of Library Science from an ALA-accredited program,,,,,,,10-14 years,5-9 years,South Carolina,,,,,English,,No,White,,Employed full-time,,"$200,000 or more",
114463442567,428602709,2023-11-14 10:28:46,2023-11-14 10:31:57,,,,,,Certified / licensed school librarian,,,High school,,,,,,,,Public school,,,,,7,2,5,1,4,3,6,8,,American Association of School Librarians (AASL),,,,Your state library,Your state education agency / Department of Education,International Society for Technology in Education (ISTE),Future Ready Schools/ Future Ready Librarians Framework,,,,,,,,,,No,,Yes,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114463427819,428602709,2023-11-14 10:15:52,2023-11-14 10:27:08,,,,,,Certified / licensed school librarian,,Middle school or junior high school,,,,,,,,,Public school,,,,,7,5,3,2,6,1,4,8,,American Association of School Librarians (AASL),,Your state library association,,,,,,Common Core State Standards Initiative (CCSS),,,National Council for the Social Studies (NCSS),Next Generation Science Standards (NGSS),,National Board for Professional Teaching Standards (NBPTS),,,No,,Yes,No,"Yes, I use them in conjunction with other standards.",,,,,,,,,,,,I am using the downloadable framework for learners and materials from the AASL Standards web portal.,,,Very familiar,Excellent,,4,4,4,4,4,4,4,4,4,4,"I have never seen the book, I only use the downloaded framework. ",,2,2,2,2,2,2,Strongly agree,Strongly agree,Strongly agree,Somewhat disagree,Somewhat agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Never,,,,,,,,,,,,,,,,,,,,,,,,,,,,All the time,Sometimes,All the time,All the time,All the time,All the time,All the time,All the time,All the time,All the time,All the time,Sometimes,All the time,Very helpful,Very helpful,Not very helpful,Somewhat helpful,Somewhat helpful,Very helpful,Somewhat helpful,Very helpful,Very helpful,Very helpful,Very helpful,Somewhat helpful,Somewhat helpful,,,I use the standards when I am planning units of study with different departments throughout my school to advocate for information literacy instruction in all classrooms and to demonstrate the impact partnering with the library has on learning.  ,,,Translating standards into lesson plans,,,,,,,,Lack of time for collaboration,,,,,,,Adapt existing lesson plans to incorporate the standards,,,Attend professional learning opportunities,Collaborate with stakeholders to develop custom curriculum,,,,,,,,Self-directed training,,,,,,,Fair,"I have to actively seek out information from AASL. It's easy enough to find, but I do have to go looking for it. ",Examples/descriptions of the standards in action,35-44,Post-graduate degree,,State school librarian certification,Masters of Library Science from an ALA-accredited program,,,National Board for Professional Teaching Standards certification,,Master degree in school administration,,10-14 years,10-14 years,Illinois,,,,,English,,No,White,,Employed full-time,,"$75,000 to less than $100,000",
114463417912,428602709,2023-11-14 10:06:26,2023-11-14 10:17:27,,,,,,Certified / licensed school librarian,,,High school,,,,,,,,Public school,,,,,7,5,4,3,2,1,6,8,,American Association of School Librarians (AASL),American Library Association (ALA),Your state library association,Your state school library association,,,International Society for Technology in Education (ISTE),Future Ready Schools/ Future Ready Librarians Framework,,National Council of Teachers of English (NCTE),,,,,,,,No,,Yes,"Yes, it was purchased for me by my district or other organization.","Yes, I use them in conjunction with other standards.",,,,,,,,"I own a copy of the book publication National School Library Standards for Learners, School Librarians, and School Libraries.",,,,,I use the AASL Standards Frameworks poster.,,Not too familiar,,,,,,,,,,,,,,,5,5,3,3,4,5,Somewhat agree,Somewhat disagree,Somewhat agree,Strongly disagree,Strongly disagree,Somewhat agree,Strongly agree,Strongly agree,Strongly agree,Somewhat agree,Strongly agree,Strongly agree,Rarely,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rarely,Rarely,Rarely,Rarely,Rarely,Rarely,Rarely,Rarely,Rarely,Rarely,Rarely,Rarely,Rarely,Not helpful at all,Not helpful at all,Not helpful at all,Not helpful at all,Not helpful at all,Not helpful at all,Not helpful at all,Not helpful at all,Not helpful at all,Not helpful at all,Not helpful at all,Not helpful at all,Not helpful at all,,,,Understanding how to implement the standards,Understanding how to adapt standards to local curriculum,Translating standards into lesson plans,Understanding how to measure success for learners,Understanding how to measure success for school librarians,Understanding how to measure success for school libraries,Accessing the standards,Demonstrating alignment to content-area standards,Lack of support from others,Lack of time to invest to study the standards,Lack of time for collaboration,Lack of funding,,,,,,,Collaborate with other educators on new lesson plans and instruction,,Attend professional learning opportunities,Collaborate with stakeholders to develop custom curriculum,,,,,,,,Self-directed training,,,,Access my personal learning networks,Access my social media networks,,Fair,"The standards are very high, and perhaps they should be, but they are difficult for me to translate into do-able actions, actions that are possible for me with my given budget, staff, and abilities.  They are very lofty standards that aren't very realistic. ",How to interpret them into real-world actions.,45-54,Post-graduate degree,,State school librarian certification,,,,,,Master degree in school administration,"MLIS from a formerly ALA accredited program, something I have a terrible time reconciling given how expensive degrees are and how poorly librarians are paid.",25-29 years,20-24 years,Texas,,,,,English,,No,White,,Employed full-time,,"$100,000 to less than $150,000",
